	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000179403	VWA1	-0.0737044770403724	0.00903626931992974	-4.88840784670274	1.29762961243629e-06	1.60870520445869e-05	4.82340524871125	von Willebrand factor A domain containing 1
ENSG00000126861	OMG	-0.134674714386676	0.00225405815712562	-4.88733884884832	1.30442839384101e-06	1.61467618052204e-05	4.81843537420404	oligodendrocyte myelin glycoprotein
ENSG00000163220	S100A9	0.247945056729417	-0.0106226525003396	4.88355602589657	1.32876388025489e-06	1.64230376398727e-05	4.80085673390226	S100 calcium binding protein A9
ENSG00000225660	NA	-0.239972699694391	0.0182402179373592	-4.88256737899909	1.33519579582456e-06	1.64775299348349e-05	4.7962646021411	NA
ENSG00000197016	ZNF470	-0.0608253215659518	-0.00158085528691557	-4.88177005343168	1.34040487319429e-06	1.65167892468495e-05	4.79256175843035	zinc finger protein 470
ENSG00000130544	ZNF557	-0.0310660953798362	-0.001751045350335	-4.88070136066887	1.34741758219252e-06	1.65639463890449e-05	4.78759954077631	zinc finger protein 557
ENSG00000170365	SMAD1	0.0758996441561618	-0.0127793496564536	4.8805673971343	1.34829913516719e-06	1.65639463890449e-05	4.78697758419981	SMAD family member 1
ENSG00000121903	ZSCAN20	-0.0442595603957305	-0.00300270391961354	-4.87956958103406	1.3548828259754e-06	1.66197599662194e-05	4.78234548972737	zinc finger and SCAN domain containing 20
ENSG00000197959	DNM3	-0.0329551995915825	0.00218320712042748	-4.87815532700576	1.36426733490526e-06	1.67097104403058e-05	4.77578169389936	dynamin 3
ENSG00000116209	TMEM59	-0.0664653450999572	0.00421708667235375	-4.8760826097927	1.37813448758152e-06	1.68542123143416e-05	4.76616503645654	transmembrane protein 59
ENSG00000126775	ATG14	-0.0521946321295169	0.00341325743486368	-4.87243770541195	1.40285032389162e-06	1.71307584529194e-05	4.74926316761957	autophagy related 14
ENSG00000137693	YAP1	0.0689930205558553	-0.00890404337674442	4.86606993153872	1.44705863499227e-06	1.76441505718743e-05	4.71976307236362	Yes1 associated transcriptional regulator
ENSG00000106638	TBL2	-0.0491686164954681	0.00218767853245219	-4.86574883063966	1.44932308150142e-06	1.76453460371138e-05	4.71827644790121	transducin beta like 2
ENSG00000100097	LGALS1	-0.106199740196278	0.00685030151722862	-4.85977647233487	1.49206879956119e-06	1.81386572722774e-05	4.6906423252254	galectin 1
ENSG00000066322	ELOVL1	-0.100991112108297	0.0155406458229465	-4.85820753127246	1.50349810246538e-06	1.82360136011034e-05	4.68338803798228	ELOVL fatty acid elongase 1
ENSG00000127837	AAMP	-0.0338647481133083	0.00137992458758269	-4.85798441151675	1.50513030557061e-06	1.82360136011034e-05	4.68235657883838	angio associated migratory cell protein
ENSG00000185090	MANEAL	-0.109411731042301	0.0112978908179731	-4.85775722640576	1.50679400289044e-06	1.82360136011034e-05	4.68130637102677	mannosidase endo-alpha like
ENSG00000022840	RNF10	-0.0211033187598258	0.000432315769629629	-4.85727824686946	1.51030742317751e-06	1.82514153735621e-05	4.67909234293445	ring finger protein 10
ENSG00000167515	TRAPPC2L	-0.0496940315895471	0.00421089421964217	-4.856616712166	1.5151729110596e-06	1.82830864601192e-05	4.67603480667179	trafficking protein particle complex subunit 2L
ENSG00000140688	RUSF1	-0.036481469291736	0.00334896539439209	-4.85528665263821	1.52500105725353e-06	1.8374458004926e-05	4.66988859298398	RUS family member 1
ENSG00000197982	C1orf122	-0.0696035770317755	0.00777825219722511	-4.85395964784916	1.53486784369821e-06	1.84660245006232e-05	4.66375804785915	chromosome 1 open reading frame 122
ENSG00000163584	RPL22L1	0.0831509436057423	-0.0070134470910033	4.85218906710933	1.54812863478449e-06	1.85980939975216e-05	4.65558066957874	ribosomal protein L22 like 1
ENSG00000185507	IRF7	0.163511155897847	-0.00561260460504273	4.85170535268348	1.55177058027771e-06	1.86143908341119e-05	4.65334712807116	interferon regulatory factor 7
ENSG00000135521	LTV1	-0.0425161715775573	0.00404549173741017	-4.84424412331888	1.60900391724731e-06	1.9261763315052e-05	4.61892116344472	LTV1 ribosome biogenesis factor
ENSG00000170915	PAQR8	-0.0912784645992098	0.00450960422594068	-4.8440566481737	1.61046787201356e-06	1.9261763315052e-05	4.61805678850825	progestin and adipoQ receptor family member 8
ENSG00000198523	PLN	0.194724934346481	0.00858410931912711	4.83968895896058	1.64493979148996e-06	1.96452120259321e-05	4.59792783922581	phospholamban
ENSG00000166986	MARS1	0.0415623257553234	-0.000248454872573655	4.83882593358101	1.65183481873599e-06	1.96569615648575e-05	4.59395248628367	methionyl-tRNA synthetase 1
ENSG00000196470	SIAH1	0.0302020056245875	-0.00247680286304318	4.83871768095511	1.65270165181744e-06	1.96569615648575e-05	4.59345388865521	siah E3 ubiquitin protein ligase 1
ENSG00000108700	CCL8	0.222560707181958	-0.00957644314020919	4.83865999624904	1.653163741182e-06	1.96569615648575e-05	4.59318820455953	C-C motif chemokine ligand 8
ENSG00000143443	C1orf56	-0.0568146295289919	-0.00281985122218805	-4.83729868014315	1.66410490899838e-06	1.97582135332242e-05	4.58691910904152	chromosome 1 open reading frame 56
ENSG00000247373	NA	-0.0549038643057446	-0.000136741058228071	-4.83602080666177	1.67443889320522e-06	1.98519720307955e-05	4.58103576751972	NA
ENSG00000103051	COG4	-0.0475655144535134	0.000567005282786493	-4.8344985100426	1.6868302038468e-06	1.99698139685061e-05	4.57402897830423	component of oligomeric golgi complex 4
ENSG00000175203	DCTN2	-0.0341785519028069	0.00240962310828599	-4.83141310389561	1.71221659294497e-06	2.02409349049881e-05	4.55983381362218	dynactin subunit 2
ENSG00000236104	ZBTB22	-0.0494866246178892	0.00623272834418383	-4.83066724542865	1.71840845667486e-06	2.02846911298793e-05	4.55640356921468	zinc finger and BTB domain containing 22
ENSG00000176845	METRNL	0.165598478143948	0.000236692008316641	4.82742742657697	1.74555559472405e-06	2.05669382605732e-05	4.54150915567603	meteorin like, glial cell differentiation regulator
ENSG00000161057	PSMC2	-0.0378539263758078	0.00200881995404911	-4.8272127312998	1.74736909469818e-06	2.05669382605732e-05	4.54052246445095	proteasome 26S subunit, ATPase 2
ENSG00000179532	DNHD1	0.0486704835328264	0.00416174416646353	4.82562799672065	1.76081137471184e-06	2.06952505729119e-05	4.53324063797421	dynein heavy chain domain 1
ENSG00000182742	HOXB4	0.101593821051348	-0.00806146547463374	4.82468498209178	1.76885757642275e-06	2.0746654298451e-05	4.52890855405014	homeobox B4
ENSG00000257829	NA	-0.149621133446881	0.0144526231359408	-4.82451878812668	1.77027928022388e-06	2.0746654298451e-05	4.52814516234315	NA
ENSG00000070614	NDST1	-0.0574322700947492	0.00620681264772501	-4.82342636338087	1.77965184619936e-06	2.08265291484106e-05	4.52312784884872	N-deacetylase and N-sulfotransferase 1
ENSG00000268521	VN1R83P	-0.236181860446774	0.00777270345117014	-4.8223200670698	1.78919213098614e-06	2.08898882480964e-05	4.51804789841087	vomeronasal 1 receptor 83 pseudogene
ENSG00000213888	NA	-0.101820031613114	0.0102834477460488	-4.82220405127892	1.79019545698849e-06	2.08898882480964e-05	4.51751523345031	NA
ENSG00000198700	IPO9	-0.0390016014986118	-0.000367191245355977	-4.81986462797796	1.81054325435383e-06	2.10971027277711e-05	4.50677673924242	importin 9
ENSG00000183166	CALN1	-0.0354773566857239	-0.000539114658803343	-4.81909427964079	1.81729220023171e-06	2.11454928155533e-05	4.50324171875389	calneuron 1
ENSG00000087448	KLHL42	-0.0564972241056516	0.00756994921274471	-4.8155456422546	1.8486956354203e-06	2.14802082032786e-05	4.48696428007123	kelch like family member 42
ENSG00000185201	IFITM2	0.260643454930665	-0.00567208083073505	4.81506634033048	1.85297704434916e-06	2.14992849376409e-05	4.48476659555715	interferon induced transmembrane protein 2
ENSG00000107672	NSMCE4A	-0.0373346045560291	0.00477110759872689	-4.8142711414088	1.86010130646591e-06	2.15512448665218e-05	4.48112091428241	NSE4A component of SMC5/6 complex
ENSG00000050426	LETMD1	-0.0308137083354457	0.000861834738089768	-4.80274848544683	1.96634202237803e-06	2.2720011162715e-05	4.42835659780098	LETM1 domain containing 1
ENSG00000140332	TLE3	0.0590619991301676	-0.0010230863956817	4.80271602244121	1.96664943352494e-06	2.2720011162715e-05	4.42820810940824	TLE family member 3, transcriptional corepressor
ENSG00000242571	RPL21P11	0.0923613653953912	-0.00100048165515305	4.80243140987102	1.96934657837653e-06	2.2720011162715e-05	4.42690630850907	ribosomal protein L21 pseudogene 11
ENSG00000169727	GPS1	-0.0380052916872143	0.000354655856120458	-4.79920427371254	2.00017894353058e-06	2.29953832552849e-05	4.41215058338375	G protein pathway suppressor 1
ENSG00000068903	SIRT2	-0.0735265690770215	0.0076935672140132	-4.79902235837338	2.00193074937422e-06	2.29953832552849e-05	4.41131906929153	sirtuin 2
ENSG00000058056	USP13	-0.0321463321289078	0.00271246400349132	-4.79890555143595	2.00305635399966e-06	2.29953832552849e-05	4.41078517362042	ubiquitin specific peptidase 13
ENSG00000269887	NA	0.11424912554335	-0.00554797229335009	4.79849761409904	2.00699220588952e-06	2.29953832552849e-05	4.40892068728434	NA
ENSG00000141441	GAREM1	-0.020457840009719	0.0020825458517341	-4.79846245267123	2.00733179797514e-06	2.29953832552849e-05	4.40875998810421	GRB2 associated regulator of MAPK1 subtype 1
ENSG00000102265	TIMP1	0.209419093830771	-0.0119308861688119	4.79732083282199	2.01838777156754e-06	2.308876484936e-05	4.40354300662723	TIMP metallopeptidase inhibitor 1
ENSG00000272347	NA	0.0721790877952127	0.00967511556150566	4.79703626507098	2.02115277318522e-06	2.308876484936e-05	4.40224276634602	NA
ENSG00000166091	CMTM5	-0.104336272019209	0.0127853714547019	-4.79428379623546	2.04808606089954e-06	2.33636708207658e-05	4.38966994158553	CKLF like MARVEL transmembrane domain containing 5
ENSG00000174586	ZNF497	-0.0691136207842451	0.0128732048653259	-4.79359372623757	2.05489247980684e-06	2.34085304168205e-05	4.3865188644075	zinc finger protein 497
ENSG00000130254	SAFB2	0.0473637219213095	-0.00357754092024262	4.79249886769145	2.06573619155154e-06	2.34991917321051e-05	4.38152025812512	scaffold attachment factor B2
ENSG00000229393	NA	-0.12627834758441	-0.00161055757570731	-4.79084521189241	2.0822188687998e-06	2.36536578610521e-05	4.37397245518746	NA
ENSG00000255366	NA	-0.0627932579742343	0.00162928966577718	-4.79015067512396	2.08917930203521e-06	2.36996732800512e-05	4.37080309218532	NA
ENSG00000119682	AREL1	-0.0444857482497484	0.00772131943053188	-4.78563984794796	2.13493366348305e-06	2.4185027383963e-05	4.35022931419747	apoptosis resistant E3 ubiquitin protein ligase 1
ENSG00000168887	C2orf68	-0.0488002985547404	-0.000623204436799235	-4.78469225424038	2.14466719649087e-06	2.42615476603029e-05	4.34590964622337	chromosome 2 open reading frame 68
ENSG00000289494	NA	-0.0940301361684048	0.0132836134635787	-4.78363119058818	2.15561697784191e-06	2.43515954015567e-05	4.34107365968952	NA
ENSG00000151617	EDNRA	0.0651289639175812	0.004496427612647	4.77949298364982	2.19883824676158e-06	2.48054536286331e-05	4.32222255121996	endothelin receptor type A
ENSG00000228392	NA	-0.0873887778795291	0.00339265423596731	-4.7778971868094	2.21572733640427e-06	2.49614096196581e-05	4.31495713233602	NA
ENSG00000165806	CASP7	0.0825585665531625	-0.00969689784677025	4.77567422157605	2.23946232249814e-06	2.51896165828468e-05	4.30484006335235	caspase 7
ENSG00000166887	VPS39	-0.0347707735926335	0.00469775531267742	-4.77542209933945	2.2421696774173e-06	2.51896165828468e-05	4.30369289068147	VPS39 subunit of HOPS complex
ENSG00000117410	ATP6V0B	-0.0756440448868443	0.0031896885497974	-4.77331828320917	2.26488417024415e-06	2.54097542240202e-05	4.2941225804228	ATPase H+ transporting V0 subunit b
ENSG00000143110	C1orf162	0.131832918700775	-0.000398226176646739	4.77260159954338	2.27267252125339e-06	2.5462060090246e-05	4.29086326267162	chromosome 1 open reading frame 162
ENSG00000105339	DENND3	0.152288381341309	0.00672785354751342	4.76900253686298	2.312175685966e-06	2.5869053519496e-05	4.27450239337093	DENN domain containing 3
ENSG00000204323	SMIM5	-0.0682794101627893	0.00642109565416811	-4.76846229266276	2.31816213802088e-06	2.59004535173937e-05	4.27204750237655	small integral membrane protein 5
ENSG00000020633	RUNX3	0.0560457312765565	0.0030531251979309	4.76744137268456	2.32951572157956e-06	2.59916514414596e-05	4.26740910634	RUNX family transcription factor 3
ENSG00000250138	LOC728488	0.14890548717109	-0.0110557477096804	4.76490746859984	2.35792683839055e-06	2.62726595057333e-05	4.2559006779043	POM121 membrane glycoprotein (rat) pseudogene
ENSG00000273604	EPOP	0.108019174674722	-2.21084013968339e-05	4.76397825708909	2.36842885446944e-06	2.63536243437891e-05	4.25168182898746	elongin BC and polycomb repressive complex 2 associated protein
ENSG00000231533	NA	-0.052211021432255	0.00154181568266926	-4.76290806452639	2.38058003185325e-06	2.64526935326667e-05	4.24682383765522	NA
ENSG00000115234	SNX17	-0.0457970155617135	0.00181506568293618	-4.75938645564441	2.42099007483777e-06	2.68650737868578e-05	4.23084513215761	sorting nexin 17
ENSG00000145293	ENOPH1	-0.0398136702984991	0.000624923833505797	-4.75901564903061	2.42528324833078e-06	2.68760980376247e-05	4.22916329816101	enolase-phosphatase 1
ENSG00000100399	CHADL	-0.116977200337354	0.0191083912987593	-4.75750859150961	2.44280737696413e-06	2.70335137029522e-05	4.22232912559681	chondroadherin like
ENSG00000120162	MOB3B	-0.0859086603174332	0.0103223700024535	-4.7562087896859	2.45801933969227e-06	2.71649491476167e-05	4.21643642566186	MOB kinase activator 3B
ENSG00000254593	NA	-0.0685878576422534	-0.0018538064314758	-4.75569699383307	2.46403401549792e-06	2.719452175641e-05	4.21411659027872	NA
ENSG00000083290	ULK2	-0.0531222008630615	0.003455241622981	-4.75446145883031	2.47861256824139e-06	2.73184023928635e-05	4.20851719163614	unc-51 like autophagy activating kinase 2
ENSG00000121039	RDH10	0.146964468232714	-0.0247929995715929	4.75353652841025	2.48958046651431e-06	2.7402206621296e-05	4.20432632547734	retinol dehydrogenase 10
ENSG00000143226	FCGR2A	0.165250002116078	-0.00617146981644455	4.75159426800258	2.51276414914442e-06	2.76200593721745e-05	4.1955283939891	Fc gamma receptor IIa
ENSG00000135482	ZC3H10	-0.0353863402137229	0.00283742498127743	-4.75035259338276	2.5276940342215e-06	2.77467222489678e-05	4.18990568210892	zinc finger CCCH-type containing 10
ENSG00000260664	NA	-0.0427110578426985	-0.00167917079165185	-4.74925949966114	2.54090799954156e-06	2.78214846759385e-05	4.18495692282545	NA
ENSG00000124193	SRSF6	-0.0925332165050173	-0.000528473574105895	-4.74922415670999	2.54133635345589e-06	2.78214846759385e-05	4.18479693245831	serine and arginine rich splicing factor 6
ENSG00000114395	CYB561D2	-0.0805936185668261	0.0122742329847885	-4.74812396182611	2.55470543417694e-06	2.79303030353976e-05	4.17981712636287	cytochrome b561 family member D2
ENSG00000075407	ZNF37A	-0.0392722738625262	-0.00241122561419283	-4.74377905527494	2.608167169609e-06	2.84131256042643e-05	4.16016127015941	zinc finger protein 37A
ENSG00000187778	MCRS1	-0.0433693409937543	0.00205385241415572	-4.74377700160101	2.60819269165357e-06	2.84131256042643e-05	4.16015198352667	microspherule protein 1
ENSG00000100644	HIF1A	0.173973215090902	-0.00961985277180691	4.74368525792408	2.60933308188947e-06	2.84131256042643e-05	4.15973712603639	hypoxia inducible factor 1 subunit alpha
ENSG00000167792	NDUFV1	-0.0388710921727189	0.00265263724029353	-4.73951625311076	2.66166379270849e-06	2.88907817848501e-05	4.14089308648006	NADH:ubiquinone oxidoreductase core subunit V1
ENSG00000122257	RBBP6	0.0291456200199883	-0.000296929385949424	4.73942961744756	2.66276190901726e-06	2.88907817848501e-05	4.14050165363767	RB binding protein 6, ubiquitin ligase
ENSG00000113597	TRAPPC13	-0.0503260654312184	0.0040672572026426	-4.73934459200838	2.66384003933977e-06	2.88907817848501e-05	4.14011750248942	trafficking protein particle complex subunit 13
ENSG00000183155	RABIF	-0.073102606851639	0.00510068088533168	-4.73905485755455	2.66751705336011e-06	2.88921893611943e-05	4.13880850912389	RAB interacting factor
ENSG00000144354	CDCA7	0.0589600697035232	-0.00888887571454462	4.73708843441858	2.69260223160078e-06	2.91251595967973e-05	4.12992635622291	cell division cycle associated 7
ENSG00000234358	RPL7AP42	0.199011000372597	0.00396775000627174	4.73045125154027	2.77895775162453e-06	3.00193778341934e-05	4.09997209608732	ribosomal protein L7a pseudogene 42
ENSG00000237402	NA	0.0567854834732764	0.00167570059945777	4.7297078718119	2.78879404337963e-06	3.00857317659962e-05	4.09661957999152	NA
ENSG00000136710	VMA22	-0.0493722334747414	0.00288246997706419	-4.72710860593152	2.82345110174076e-06	3.04004067793757e-05	4.08490118156597	vacuolar ATPase assembly factor VMA22
ENSG00000289523	NA	0.164856188213514	-0.025544302048429	4.72670656140322	2.82884858206433e-06	3.04004067793757e-05	4.08308915892108	NA
ENSG00000125347	IRF1	0.135465082861258	0.000311841333192948	4.72668338592861	2.82916001703705e-06	3.04004067793757e-05	4.08298471096388	interferon regulatory factor 1
ENSG00000216471	RPSAP43	-0.134943155506037	0.0133147644587318	-4.72067341131921	2.91104578320482e-06	3.12390881478304e-05	4.0559148324189	ribosomal protein SA pseudogene 43
ENSG00000166886	NAB2	0.0900059838641733	-0.0157470249516669	4.71554385753706	2.98273457095659e-06	3.19662803690019e-05	4.03283582832176	NGFI-A binding protein 2
ENSG00000090924	PLEKHG2	0.200592243758451	0.00833036563610041	4.71299056880654	3.01904832852293e-06	3.23129417027849e-05	4.02135670809049	pleckstrin homology and RhoGEF domain containing G2
ENSG00000061273	HDAC7	0.0442457804120365	-0.00269570156418492	4.71123490861232	3.04426421457938e-06	3.25120714327579e-05	4.01346693352462	histone deacetylase 7
ENSG00000144815	NXPE3	-0.0605266048003483	0.00722316249076995	-4.71095013986394	3.0483732833526e-06	3.25120714327579e-05	4.01218746667872	neurexophilin and PC-esterase domain family member 3
ENSG00000163517	HDAC11	-0.0545486930835461	0.00509555160404934	-4.71074102295525	3.0513941302214e-06	3.25120714327579e-05	4.01124794956174	histone deacetylase 11
ENSG00000157851	DPYSL5	-0.125593415617152	0.014766545192131	-4.71048531199507	3.05509197467909e-06	3.25120714327579e-05	4.01009914812547	dihydropyrimidinase like 5
ENSG00000185220	PGBD2	-0.0398184489137896	0.00273945221853489	-4.71031124492486	3.05761162891253e-06	3.25120714327579e-05	4.00931717139868	piggyBac transposable element derived 2
ENSG00000111727	HCFC2	-0.0395722088221006	0.00231323612816018	-4.70805071998372	3.09051518890429e-06	3.28190954545313e-05	3.99916445734499	host cell factor C2
ENSG00000143382	ADAMTSL4	0.172697084714815	-0.00632617733581917	4.70400959149446	3.1501869609293e-06	3.34092093707932e-05	3.98102579515639	ADAMTS like 4
ENSG00000150867	PIP4K2A	-0.0741989222454377	0.00508883792554703	-4.69912825356313	3.22374333547235e-06	3.41448497625777e-05	3.95913515520091	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
ENSG00000159720	ATP6V0D1	-0.0780259338212328	0.0115557386991954	-4.69691353714896	3.25765864868603e-06	3.44592593422697e-05	3.94921010285412	ATPase H+ transporting V0 subunit d1
ENSG00000124216	SNAI1	0.150374054639445	-0.00156917569918229	4.69516606442169	3.28466062569865e-06	3.46998194504741e-05	3.94138203240757	snail family transcriptional repressor 1
ENSG00000138459	SLC35A5	-0.0689125828766191	0.00363604071304647	-4.69452835115961	3.29456806801587e-06	3.47594001476545e-05	3.93852597342534	solute carrier family 35 member A5
ENSG00000170681	CAVIN4	-0.05147611122231	0.00420796401564717	-4.69037823456499	3.35974917228888e-06	3.53710696468723e-05	3.91994810060291	caveolae associated protein 4
ENSG00000106829	TLE4	-0.0563430355393632	-0.00164387474192987	-4.69028493229059	3.36122871782433e-06	3.53710696468723e-05	3.91953061143247	TLE family member 4, transcriptional corepressor
ENSG00000197858	GPAA1	-0.0470823168104116	0.00431634626172742	-4.6861775433768	3.4269861618199e-06	3.60165190813201e-05	3.90115939777453	glycosylphosphatidylinositol anchor attachment 1
ENSG00000173535	TNFRSF10C	0.0468311854128235	0.00451299880735853	4.68473960032139	3.45029787114689e-06	3.62147888666126e-05	3.89473141529297	TNF receptor superfamily member 10c
ENSG00000198081	ZBTB14	-0.0484472986957684	-0.00378854002333026	-4.68220452792202	3.49176780786646e-06	3.66028942021523e-05	3.88340344739242	zinc finger and BTB domain containing 14
ENSG00000264943	NA	-0.14324708911005	0.0184122502696027	-4.6798185989951	3.53123532900218e-06	3.6969038245145e-05	3.87274713874189	NA
ENSG00000286669	NA	0.0675685233431108	0.00504422222968894	4.67862968822438	3.55106174959091e-06	3.71135788120564e-05	3.86743897627992	NA
ENSG00000175216	CKAP5	-0.0250006493457256	0.00169513384336628	-4.67844478134948	3.55415487702934e-06	3.71135788120564e-05	3.86661353027257	cytoskeleton associated protein 5
ENSG00000245112	NA	-0.0879238916360619	0.00815502476673208	-4.6771025564876	3.57668540198375e-06	3.73010276557717e-05	3.86062259088908	NA
ENSG00000018280	SLC11A1	0.2646161621612	0.0152104531677835	4.67514611905191	3.60977209766191e-06	3.75979459532689e-05	3.85189301630489	solute carrier family 11 member 1
ENSG00000092330	TINF2	-0.0376012333651901	0.00226740576434872	-4.67424830897995	3.62505388168179e-06	3.77088938266899e-05	3.84788814822697	TERF1 interacting nuclear factor 2
ENSG00000181264	TLCD5	-0.0830473965621396	0.010287074310909	-4.67321912663822	3.64264826672765e-06	3.78435843526744e-05	3.84329814755151	TLC domain containing 5
ENSG00000236682	MAP3K2-DT	-0.0494730116614121	0.000111414705218579	-4.6723596335307	3.65740459022328e-06	3.79484845698963e-05	3.83946565657515	MAP3K2 divergent transcript
ENSG00000247077	PGAM5	-0.0353927738733971	-0.000392255718496687	-4.66987570775854	3.70037383160713e-06	3.8345476919135e-05	3.82839348736653	PGAM family member 5, mitochondrial serine/threonine protein phosphatase
ENSG00000101161	PRPF6	-0.0354059153624604	0.000720443707800941	-4.66936862114296	3.70920531633321e-06	3.83881541315553e-05	3.82613380808586	pre-mRNA processing factor 6
ENSG00000159792	PSKH1	-0.0566374221539749	0.00528377469150808	-4.66774657868587	3.73759124204375e-06	3.8632843485338e-05	3.81890719672555	protein serine kinase H1
ENSG00000186318	BACE1	-0.0824722698563291	0.00918681448794163	-4.66406960702516	3.80271369695996e-06	3.92561509020771e-05	3.80253400850254	beta-secretase 1
ENSG00000177156	TALDO1	-0.0594867055353414	0.00445393883267063	-4.66311665931037	3.8197683385374e-06	3.93822950853002e-05	3.79829258736836	transaldolase 1
ENSG00000161677	JOSD2	-0.0735446130187084	0.0037929655029742	-4.66264266455718	3.82827863813767e-06	3.94053933138596e-05	3.79618321139941	Josephin domain containing 2
ENSG00000117751	PPP1R8	-0.0362535355605301	0.000349688477346774	-4.66243799273111	3.83195903084651e-06	3.94053933138596e-05	3.7952724406015	protein phosphatase 1 regulatory subunit 8
ENSG00000102452	NALCN	-0.0281712881665989	0.00264758062889451	-4.66218446618633	3.83652263939725e-06	3.94053933138596e-05	3.79414432241133	sodium leak channel, non-selective
ENSG00000235033	DAAM2-AS1	-0.11737598688953	0.0035642187979557	-4.66151167115754	3.84865862918116e-06	3.94726667598093e-05	3.79115086028948	DAAM2 antisense RNA 1
ENSG00000132326	PER2	0.0436665794716691	-0.00199169146357719	4.6611322918182	3.85551819317871e-06	3.94726667598093e-05	3.78946306785889	period circadian regulator 2
ENSG00000173039	RELA	0.0661059381056277	-0.00426263694305673	4.66101666707904	3.85761114067627e-06	3.94726667598093e-05	3.78894869901604	RELA proto-oncogene, NF-kB subunit
ENSG00000150433	TMEM218	-0.0439185963209832	-0.00211379225819659	-4.66050879617405	3.86681715334064e-06	3.9517221723914e-05	3.78668952244736	transmembrane protein 218
ENSG00000157985	AGAP1	-0.0431330715668939	0.00512351214897265	-4.65868279379711	3.90009121715863e-06	3.98073220097206e-05	3.77856875785766	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
ENSG00000112290	WASF1	-0.0505730908439378	0.00419918744822639	-4.65761551245179	3.91966680649296e-06	3.99570539910953e-05	3.77382361893255	WASP family member 1
ENSG00000162747	FCGR3B	0.0958387962834965	0.00142000373891571	4.65722543119193	3.92684502950719e-06	3.99801909566701e-05	3.77208956806484	Fc gamma receptor IIIb
ENSG00000197208	SLC22A4	0.0562495690333059	-0.0045854497537369	4.64927501114229	4.07592958508386e-06	4.1446250275291e-05	3.73677657608255	solute carrier family 22 member 4
ENSG00000105290	APLP1	-0.0812818280192867	0.0121578086233528	-4.64630410428904	4.13302291837094e-06	4.19744035787174e-05	3.72359526761738	amyloid beta precursor like protein 1
ENSG00000235903	CPB2-AS1	-0.0711913956955875	-0.00142959277518871	-4.64376833290007	4.18236103699735e-06	4.24225786380366e-05	3.71235077505646	CPB2 antisense RNA 1
ENSG00000113811	SELENOK	0.0676548069534744	-0.0124168260350734	4.64119600613238	4.23298822479589e-06	4.28826978743315e-05	3.70095002608241	selenoprotein K
ENSG00000251615	NA	-0.0716455515219476	0.0021003629630292	-4.63686200917248	4.31962185029102e-06	4.36921490037823e-05	3.68175473188774	NA
ENSG00000234745	HLA-B	0.105793681832757	-0.00403649753934285	4.63666409389267	4.32361842812137e-06	4.36921490037823e-05	3.68087856306568	major histocompatibility complex, class I, B
ENSG00000144021	CIAO1	-0.0395514636582594	-0.00143620887185323	-4.63628194429514	4.33134537063959e-06	4.36937622307847e-05	3.67918688949703	cytosolic iron-sulfur assembly component 1
ENSG00000243156	MICAL3	-0.03176667314486	0.00434523184524928	-4.63612576684164	4.33450704511651e-06	4.36937622307847e-05	3.67849557127987	microtubule associated monooxygenase, calponin and LIM domain containing 3
ENSG00000229644	NAMPTP1	0.243899221020844	-0.0182995253886825	4.63566574362354	4.34383269415138e-06	4.37336431320927e-05	3.67645940837143	nicotinamide phosphoribosyltransferase pseudogene 1
ENSG00000182791	CCDC87	-0.0685644361744114	0.0110797569577787	-4.63345481433701	4.38892245951682e-06	4.41330536206969e-05	3.66667598098514	coiled-coil domain containing 87
ENSG00000134900	TPP2	-0.0208107438472828	-3.18939426438795e-05	-4.63305085083601	4.397209328909e-06	4.41618618791169e-05	3.66488890048592	tripeptidyl peptidase 2
ENSG00000127463	EMC1	-0.0459208804531499	0.00450866261749953	-4.63277059907089	4.40296721414029e-06	4.41652314768136e-05	3.66364918946824	ER membrane protein complex subunit 1
ENSG00000105697	HAMP	0.413531764116244	0.00598940884123471	4.6316471723498	4.42612124515064e-06	4.4342875205107e-05	3.65868034345296	hepcidin antimicrobial peptide
ENSG00000144306	SCRN3	-0.0408032633314102	0.0016464304111635	-4.63135267713631	4.43221016375745e-06	4.43493265157303e-05	3.65737799535272	secernin 3
ENSG00000129480	DTD2	-0.0536022329873505	-0.00254826752074533	-4.62833293579493	4.49511162710363e-06	4.49235388990909e-05	3.64402822657353	D-aminoacyl-tRNA deacylase 2
ENSG00000137106	GRHPR	-0.0483300912064668	0.00600048499474787	-4.62647428634013	4.53425272381805e-06	4.52591770042868e-05	3.63581548449797	glyoxylate and hydroxypyruvate reductase
ENSG00000163882	POLR2H	0.0485424006349915	-0.00185356677490145	4.62539794966661	4.55706860960955e-06	4.54312409122029e-05	3.63106092330515	RNA polymerase II, I and III subunit H
ENSG00000167930	FAM234A	-0.0743766622828124	0.00834903046640223	-4.62461670858772	4.57369815100368e-06	4.55412853788814e-05	3.62761054996261	family with sequence similarity 234 member A
ENSG00000132768	DPH2	-0.0499542654098415	0.00703852763304347	-4.62198462637784	4.63015476959966e-06	4.60471435877769e-05	3.6159898829341	diphthamide biosynthesis 2
